db,model,language,timestamp,rows,em_old_mean,em_new_mean,ex_mean,em_changed_rows,path
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,Bengali,20260319_182650,100,0.01,0.0,0.4,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_bengali_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,English,20260319_182650,100,0.03,0.02,0.49,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,Hindi,20260319_182650,100,0.07,0.02,0.39,7,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_hindi_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,Hinglish,20260319_182650,100,0.02,0.0,0.34,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_hinglish_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,Marathi,20260319_182650,100,0.07,0.0,0.33,7,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_marathi_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,Tamil,20260319_182650,100,0.02,0.0,0.38,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_tamil_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,meta_llama_llama_3_3_70b_instruct,Telugu,20260319_182650,100,0.04,0.0,0.33,4,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,Bengali,20260319_182650,100,0.02,0.01,0.36,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_bengali_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,English,20260319_182650,100,0.02,0.0,0.42,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,Hindi,20260319_182650,100,0.02,0.01,0.4,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_hindi_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,Hinglish,20260319_182650,100,0.02,0.0,0.3,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_hinglish_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,Marathi,20260319_182650,100,0.01,0.0,0.37,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_marathi_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,Tamil,20260319_182650,100,0.01,0.01,0.36,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_tamil_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,minimax_minimax_m2_7,Telugu,20260319_182650,100,0.03,0.01,0.37,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_minimax_minimax_m2_7/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,Bengali,20260319_182650,100,0.01,0.01,0.14,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_bengali_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,English,20260319_182650,100,0.03,0.04,0.2,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,Hindi,20260319_182650,100,0.02,0.02,0.18,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_hindi_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,Hinglish,20260319_182650,100,0.01,0.0,0.05,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_hinglish_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,Marathi,20260319_182650,100,0.03,0.03,0.13,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_marathi_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,Tamil,20260319_182650,100,0.03,0.0,0.06,3,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_tamil_evaluated.jsonl
INDIA_HMIS_Sub_District_Report_Rural_Urban,qwen_qwen3_8b,Telugu,20260319_182650,100,0.0,0.0,0.14,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_HMIS_Sub_District_Report_Rural_Urban/eval_files_oneshot_qwen_qwen3_8b/INDIA_HMIS_Sub_District_Report_Rural_Urban_text2sql_20260319_182650_telugu_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,Bengali,20260319_211936,100,0.02,0.01,0.33,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_bengali_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,English,20260319_211936,100,0.03,0.01,0.48,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,Hindi,20260319_211936,100,0.02,0.01,0.37,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_hindi_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,Hinglish,20260319_211936,100,0.03,0.01,0.48,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_hinglish_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,Marathi,20260319_211936,100,0.0,0.0,0.18,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_marathi_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,Tamil,20260319_211936,100,0.01,0.01,0.23,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_tamil_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,meta_llama_llama_3_3_70b_instruct,Telugu,20260319_211936,100,0.02,0.01,0.29,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_telugu_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,Bengali,20260319_211936,100,0.01,0.0,0.34,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_bengali_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,English,20260319_211936,100,0.01,0.0,0.36,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,Hindi,20260319_211936,100,0.03,0.0,0.39,3,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_hindi_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,Hinglish,20260319_211936,100,0.03,0.0,0.33,3,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_hinglish_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,Marathi,20260319_211936,100,0.01,0.0,0.26,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_marathi_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,Tamil,20260319_211936,100,0.02,0.0,0.3,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_tamil_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,minimax_minimax_m2_7,Telugu,20260319_211936,100,0.01,0.0,0.32,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_minimax_minimax_m2_7/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_telugu_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,Bengali,20260319_211936,100,0.04,0.01,0.24,3,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_bengali_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,English,20260319_211936,100,0.05,0.0,0.51,5,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,Hindi,20260319_211936,100,0.04,0.02,0.34,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_hindi_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,Hinglish,20260319_211936,100,0.07,0.03,0.44,6,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_hinglish_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,Marathi,20260319_211936,100,0.03,0.0,0.14,3,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_marathi_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,Tamil,20260319_211936,100,0.05,0.01,0.2,4,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_tamil_evaluated.jsonl
INDIA_ICRISAT_District_Level_Agricultural_Data,qwen_qwen3_8b,Telugu,20260319_211936,100,0.05,0.0,0.26,5,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_ICRISAT_District_Level_Agricultural_Data/eval_files_oneshot_qwen_qwen3_8b/INDIA_ICRISAT_District_Level_Agricultural_Data_text2sql_20260319_211936_telugu_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,Bengali,20260319_212720,100,0.02,0.01,0.37,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_bengali_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,English,20260319_212720,100,0.03,0.02,0.48,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,Hindi,20260319_212720,100,0.02,0.02,0.43,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hindi_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,Hinglish,20260319_212720,100,0.01,0.01,0.41,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hinglish_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,Marathi,20260319_212720,100,0.01,0.01,0.41,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,Tamil,20260319_212720,100,0.0,0.0,0.34,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,deepseek_deepseek_v3_2,Telugu,20260319_212720,100,0.02,0.01,0.37,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_deepseek_deepseek_v3_2/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,Bengali,20260319_212720,100,0.04,0.04,0.34,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_bengali_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,English,20260319_212720,100,0.03,0.02,0.38,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,Hindi,20260319_212720,100,0.05,0.03,0.4,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hindi_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,Hinglish,20260319_212720,100,0.0,0.0,0.35,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hinglish_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,Marathi,20260319_212720,100,0.03,0.02,0.31,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,Tamil,20260319_212720,100,0.02,0.01,0.28,1,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,meta_llama_llama_3_3_70b_instruct,Telugu,20260319_212720,100,0.02,0.02,0.35,0,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_meta_llama_llama_3_3_70b_instruct/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,Bengali,20260319_212720,100,0.03,0.01,0.33,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_bengali_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,English,20260319_212720,100,0.11,0.06,0.43,5,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,Hindi,20260319_212720,100,0.05,0.01,0.38,4,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hindi_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,Hinglish,20260319_212720,100,0.04,0.0,0.35,4,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hinglish_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,Marathi,20260319_212720,100,0.06,0.01,0.35,5,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,Tamil,20260319_212720,100,0.06,0.01,0.32,5,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,minimax_minimax_m2_7,Telugu,20260319_212720,100,0.05,0.03,0.31,2,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_minimax_minimax_m2_7/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,qwen_qwen3_8b,Bengali,20260319_212720,100,0.07,0.02,0.35,5,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_qwen_qwen3_8b/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_bengali_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,qwen_qwen3_8b,English,20260319_212720,100,0.11,0.05,0.46,6,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_qwen_qwen3_8b/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_evaluated.jsonl
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,qwen_qwen3_8b,Hindi,20260319_212720,100,0.1,0.04,0.41,6,/Users/aviraldawar/Desktop/Text2SQLResearch/IndicDB/output/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/eval_files_oneshot_qwen_qwen3_8b/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_hindi_evaluated.jsonl
